language,dialect,accent,target_language,original,translation,original_check,translation_check,source,human_original_check,human_translation_check
Caspian,Mazandarani,Tonekaboni,Standard Persian,اُنِه رِه خا خر بَمِرده,برای او که خر مرده است.,True,False,https://pourkhalili.blogfa.com/post/46/%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%DA%A9%D9%86%D8%A7%DB%8C%D8%A7%D8%AA-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C-(-%D8%AD%D8%B1%D9%81-%D8%A7%D9%84%D9%81-)-,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اِمه گَب خودی وی کینِ گوز,حرف ما در نظر او مثل باد شکم است.,True,False,https://pourkhalili.blogfa.com/post/46/%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%DA%A9%D9%86%D8%A7%DB%8C%D8%A7%D8%AA-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C-(-%D8%AD%D8%B1%D9%81-%D8%A7%D9%84%D9%81-)-,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اُنه مُ خُشکِ سینه جی گَته هَکِردُم,اورا من با پستانی خشک و بی شیر بزرگ کردم.,True,False,https://pourkhalili.blogfa.com/post/46/%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%DA%A9%D9%86%D8%A7%DB%8C%D8%A7%D8%AA-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C-(-%D8%AD%D8%B1%D9%81-%D8%A7%D9%84%D9%81-)-,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اُنه نَفِس وی کینِ سر کَته,نفس او از پشتش بیرون می آید.,True,False,https://pourkhalili.blogfa.com/post/46/%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%DA%A9%D9%86%D8%A7%DB%8C%D8%A7%D8%AA-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C-(-%D8%AD%D8%B1%D9%81-%D8%A7%D9%84%D9%81-)-,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اُنه اَگه رو بِدینی ، آدم ِسر سُوار بُنه,او را اگر گستاخ کنی ، سر آدم سوار می شود.,True,False,https://pourkhalili.blogfa.com/post/46/%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%DA%A9%D9%86%D8%A7%DB%8C%D8%A7%D8%AA-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C-(-%D8%AD%D8%B1%D9%81-%D8%A7%D9%84%D9%81-)-,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اُنه چُشم ، دارِ از ریشه خشک کَندنه,چشم او درخت را از ریشه خشک می کند.,True,False,https://pourkhalili.blogfa.com/post/46/%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%DA%A9%D9%86%D8%A7%DB%8C%D8%A7%D8%AA-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C-(-%D8%AD%D8%B1%D9%81-%D8%A7%D9%84%D9%81-)-,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اُنه خدا بَزَه,او را خدا زده است.,True,False,https://pourkhalili.blogfa.com/post/46/%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%DA%A9%D9%86%D8%A7%DB%8C%D8%A7%D8%AA-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C-(-%D8%AD%D8%B1%D9%81-%D8%A7%D9%84%D9%81-)-,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اُن هیتَه پیشگام پَسگام کَنه,او هنوز تصمیم به رفتن نگرفته است.,True,False,https://pourkhalili.blogfa.com/post/46/%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%DA%A9%D9%86%D8%A7%DB%8C%D8%A7%D8%AA-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C-(-%D8%AD%D8%B1%D9%81-%D8%A7%D9%84%D9%81-)-,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اوِّل گَزنا زَنه ، بعد پِلِم,اول گزنه می زند ، بعد « پِلِم ».,True,False,https://pourkhalili.blogfa.com/post/46/%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%DA%A9%D9%86%D8%A7%DB%8C%D8%A7%D8%AA-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C-(-%D8%AD%D8%B1%D9%81-%D8%A7%D9%84%D9%81-)-,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,ایجارِه گاوِ کُالو نیَه,گوساله ی گاو این منطقه نیست.,True,False,https://pourkhalili.blogfa.com/post/46/%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%DA%A9%D9%86%D8%A7%DB%8C%D8%A7%D8%AA-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C-(-%D8%AD%D8%B1%D9%81-%D8%A7%D9%84%D9%81-)-,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,ایجه خودی ایلیخی دَکِتَه بو,اینجا انگار مادیان و اسب وارد شده باشند.,True,False,https://pourkhalili.blogfa.com/post/46/%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%DA%A9%D9%86%D8%A7%DB%8C%D8%A7%D8%AA-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C-(-%D8%AD%D8%B1%D9%81-%D8%A7%D9%84%D9%81-)-,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,خَط‌مِشی و ایمِنی,Policy & Safety,True,False,https://www.youtube.com/playlist?list=PLZGgJB3owmTGD9nDaxpwYQVkUnWFfHLAy,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,یوتیوب چه‌جور کار هاکونه؟,How YouTube works,True,False,https://www.youtube.com/playlist?list=PLZGgJB3owmTGD9nDaxpwYQVkUnWFfHLAy,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,ویژگیای نو رِه امتحان کونّین,Test new features,True,False,https://www.youtube.com/playlist?list=PLZGgJB3owmTGD9nDaxpwYQVkUnWFfHLAy,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,ننم اَنَ دِ لَ چه مارغانه بزه,نمی‌دونم این چه توطئه‌ای کرده.,True,False,http://www.shomalnews.com/view/5400/30,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,شونده کوپه اَنِ ریحانه بو اَیه,طرف آدم ولخرجی زیاد داره.,True,False,http://www.shomalnews.com/view/5400/30,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,آغوز دارِ جور ایشماره,کسی که در محاسبه خیلی دقیق و تیزهوشه.,True,False,http://www.shomalnews.com/view/5400/30,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,روغن زردُ کره ماسال,کسی که در خرج کردن خسیس باشه.,True,False,http://www.shomalnews.com/view/5400/30,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,خفتن وقتَ به نیشتن بمو,زمانی که موقع خوابه تازه بی‌خوابی به سرش زده.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,مردک ده میان راه ندَاید سراغ کدخدایه گیفتی,کسی که عرضهٔ کاری رو نداره بهانهٔ بی‌جا میاره.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,حله فَندر چه عروس گوله بَوَردید,نگاه کن ببین چه بیخودی شلوغ انداختن.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اَنَ خروس مورغانه کونه,یعنی خیلی خوشحاله.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,کُردُ کلُه نازَ دهی دوشاب پوله یقه گیره,نازشو هرچه بیشتر بکشیم روش زیادتر می‌شه.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,یخاری یخاری آدم شه پای بخاری,رفتن تو کار خلاف آروم و کم‌کم شروع می‌شه.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,آب سراجورَ شو قورباغه ابو اتا خَنه,کاری که انجام آن امکان‌پذیر نیست.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,سَری که درد نُکنه دستمال دَنوَدید,وقتی کاری به ما ربط نداره بی‌خود خودمون رو تو دردسر نندازیم.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,ایته نُخورم نخورم بَتَرس ایتَه پا نشسته مهمانَ,کسی که اول تعارف می‌کنه ولی وقتی پای سفره نشست از همه بیشتر می‌خوره.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,گَمَج گیل گیلی بُخورده خو نُخونَ پیدا کُدَه,یکی لنگهٔ خودش پیدا کرده.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اَنَ دوشابَ پول مرا بِهِیی,همش یه لباسی رو که به اون علاقه داره می‌پوشه.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,تی مالَ سفت بَدار تی همسایه دزد نَوَ گیفتن,هوای مال خودتو داشته باش.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,شونده خانه عروسیِ گزنه خانه خرابیه,وقتی بدن آدم رو گزنه می‌زنه آب شونده درمانشه.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,خواخوری مرد خواستی خو برارَ گفتی زن نَخَه ایی,خواهر خودش شوهر دلش‌می‌خواست به برادرش می‌گفت زن نمی‌خوای ببری.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,عروس سقره کفش وازنَ نشتی گفتی مردَ پِرَ صحرا چرا پستی بلندی دَره,مشکل از خود طرفه، می‌گه اطرافیان تقصیر دارن.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,کُلشُ میان مورغانه بیافته,کسی که شانس بهش رو کرده باشه.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,پیچا منستن هفتَ جان داره,آدم سخت‌جونی هست.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اَندی بپاسه آخر دما سسه,کسی که بیشتر از همه مواظبه ولی آخر گیر می‌افته.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,مرا بَکفتِه بیگیر,روی من تو این کار اصلاً حساب نکن.,True,False,http://www.shomalnews.com/view/5400/30,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اَنَ راه سر علامَه ببوسته,جلوی راه کسی سبز شدن.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,کاشال َ ترسَ منه,به کسی می‌گن که خیلی ترسو باشه.,True,False,http://www.shomalnews.com/view/5400/30,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,آبَ تولَ کودَ ماهی بیگیرَ,شلوغ انداخته تا اوضاع رو به نفع خودش تمام کنه.,True,False,http://www.shomalnews.com/view/5400/30,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,سوخته جیرَ پلا دیننِه,دیگه از اون توقع نداشته باش.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,اَمَن ننیم تی سر کی بالا سروَرَ,ما نمی‌دونیم که تو طرفدار کی هستی.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,گُوکُولُو سُوکُولُو بُکودَتا اَنَ فَرَسَ,زمان زیادی طول کشیده تا به هدفش برسه.,True,False,http://www.shomalnews.com/view/5400/30,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,بادمجانَ بم آفت نَزَنه,نترس اتفاقی واسه اون نمی‌افته، شانس داره.,True,False,http://www.shomalnews.com/view/5400/30,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,بُنه بُنه خُشته کارِ کَنه,زیر زیرکی کارش را می‌کند,True,False,https://bartarinhaaa2.blogsky.com/1395/05/07/post-11/,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,نه تانه کله بیدینه، نه تانه بی کل بیسه.,,True,False,https://www.facebook.com/100066813484707/posts/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C%D9%86%D9%87-%D8%AA%D8%A7%D9%86%D9%87-%DA%A9%D9%84%D9%87-%D8%A8%DB%8C%D8%AF%DB%8C%D9%86%D9%87-%D9%86%D9%87-%D8%AA%D8%A7%D9%86%D9%87-%D8%A8%DB%8C-%DA%A9%D9%84-%D8%A8%DB%8C%D8%B3%D9%87%DB%8C%D8%B9%D9%86%DB%8C%DA%86%D8%B4%D9%85-%D8%AF%DB%8C%D8%AF%D9%86-%D9%86%D8%A7%D9%85%D8%B2%D8%AF%D8%B4-%D8%B1%D8%A7-%D9%86%D8%AF%D8%A7%D8%B1%D8%AF/400646960032954/,1.0,
Caspian,Mazandarani,Tonekaboni,Standard Persian,خاشه نهه اسب ورجا، علف نهه سگ ورجا!,استخوان را پیش اسب می‌گذارد و برای سگ علف می‌ریزد.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,کساکس غم بوبوهو، بازار خستگی نوبوهو.,اگر مردم در غم هم شریک باشند بازار شلوغ نمی‌شود.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,تورش کونوس به دار نمانه.,ازگیل ترش روی درخت باقی نمی‌ماند.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,ایتا قاشق آب جاکرا غرقا بیهیم.,در یک قاشق آب داریم غرق می‌شویم.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,جه کویا بمویی تی پا جل وانیه؟,از کجا آمدی که پایت گِلی نیست؟,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,تی خروس ،مورغانه کونه,از بس شانس داری حتی خروست هم تخم می‌گذارد.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,هر کی گوش خوایه ،وا گوشوارزم بخوایه.,هرکسی گوش را می‌خواهد باید گوشواره را هم بخواهد.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,هم جه عراق خورما دکفه ،هم جه گیلان تورشه کونوس,هم از خرمای عراق افتاد، هم از ازگیل ترش گیلان.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,ای تا نخورمکا وا ترسن،ای تا پا نوشورمکا.,از کسی که می‌گوید نمی‌خورم باید ترسید و از کسی که می‌گوید پا نمی‌شوم هم.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,1.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,انی بج واجور داره,برنجش ریغ دارد (موقع پختن قد می‌کشد).,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,خوردن وموردن بختره تا ایسن نیگاه کودن,خوردن و مُردن بهتر از نشستن و حسرت خوردن است.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,کلاچ دیل خیلی چیزان خوایه،اما آغوز خو موقع رسه.,دل کلاغ آرزوهای بسیار دارد، اما گردو به وقت خود می‌رسد.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,هر وخت کفی ریزا بی تا ویریزی ،گل ورزا ما نستن تیزا بی؟,وقتی می‌افتی موش می‌شوی، اما تا بلند می‌شوی گاونر می‌شوی؟,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,بوشو ابرویه چا کونه ، بزه چومه کوره کود,رفت ابرو را درست کند، زد چشم را کور کرد.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,کور اوطاقه خالی کو نه ، کاپیش باغه,دختر با بردن جهیزیه خانهٔ پدر را خالی می‌کند و آب‌دزدک با خوردن ریشه‌ها باغ را.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,هیچ کس کَلِ نگه تی کولا مبارک,هیچ کس به کچل نمی‌گوید کلاهت مبارک.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,زاکان سرمچه داره، اره کشان خورد و خوراکِ .,قیافه بچه‌ها را دارد اما اشتهای اره‌کش‌ها را.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,0.0,1.0
Caspian,Mazandarani,Tonekaboni,Standard Persian,دال پر نزنه!,کرکس پر نمی‌زند.,True,False,https://gilantabligh.com/%D9%85%D9%86%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%DA%AF%D9%8A%D9%84%D8%A7%D9%86/1974-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%DA%AF%DB%8C%D9%84%DA%A9%DB%8C-%D9%84%D9%87%D8%AC%D9%87-%D8%B1%D8%B4%D8%AA%D9%8A.html,1.0,1.0
